pkts,bytes,dur,average_dur,stddev_dur,total_dur,min_dur,max_dur,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,15782,20440,133,184,184,184,21.7119,15.9153,100,83,0.0,15.9153,58,58,1
7,890,13.050551,3.309589,0.156426,9.928768,3.107756,3.488939,6,1,830,60,0.459751,0.383126,0.0,59840,86336,496,712,712,712,0.590482,0.575399,100,64,0.5363760000000001,0.575399,712,496,1
15,900,13.966401,3.989389,0.821318,11.968166,2.984198,4.996005,15,0,900,0,1.002406,1.002406,0.0,68520,79080,1142,1318,1318,1318,1.0483,0.939429,100,78,1.07401,0.939429,1318,1142,1
4,428,9.672092,0.006163,0.006163,0.012325,0.0,0.012325,3,1,368,60,0.31017100000000003,0.20678,0.0,11128,44960,104,436,436,436,0.41356,0.46578,100,26,0.413561,0.46578,436,104,1
14,840,12.939724,3.638495,1.870234,10.915486,0.993726,4.984435,14,0,840,0,1.004658,1.004658,0.0,82980,82980,1383,1383,1383,1383,1.0688799999999998,1.0688799999999998,100,100,1.08194,1.0688799999999998,1383,1383,1
11,660,13.70814,3.655521,0.633192,10.966562,2.760054,4.103664,11,0,660,0,0.729494,0.729494,0.0,52800,70800,880,1180,1180,1180,0.802443,0.861384,100,80,0.802443,0.861384,1180,880,1
11,660,13.632983,3.63912,0.685507,10.91736,2.67021,4.151651,11,0,660,0,0.7335149999999999,0.7335149999999999,0.0,26400,55200,440,920,920,920,0.806812,0.6591090000000001,100,40,0.806867,0.6591090000000001,920,440,1
6,736,38.129681,0.068937,0.119403,0.275749,0.0,0.275749,5,1,676,60,0.131131,0.104905,0.0,32744,74320,270,612,612,612,0.160934,0.147521,100,44,0.157358,0.147521,294,246,1
6,736,14.560294,2.249437,1.590609,6.748310000000001,0.0,3.383177,5,1,676,60,0.3434,0.27472,0.0,31648,82120,258,742,742,742,0.412079,0.562337,100,43,0.41208,0.562337,742,258,1
6,360,11.123899,2.3478060000000003,1.715257,7.043417,0.0,4.0499269999999985,6,0,360,0,0.449483,0.449483,0.0,36000,36000,600,600,600,600,0.539554,0.539554,100,100,0.5393789999999999,0.539554,600,600,1
5,582,14.642731,2.401819,2.2773950000000003,4.803639,0.124425,4.679214,4,1,522,60,0.273173,0.20488,0.0,26372,42388,286,390,390,390,0.406917,0.311286,100,48,0.341466,0.311286,286,286,1
5,770,14.716645000000002,2.635902,1.899992,7.907705,0.0,4.405487,5,0,770,0,0.271801,0.271801,0.0,77000,77000,500,500,500,500,0.339733,0.339733,100,100,0.339751,0.339733,500,500,1
7,420,15.199260999999998,2.697882,1.907753,8.093645,0.0,4.065779,7,0,420,0,0.394756,0.394756,0.0,28560,47760,476,796,796,796,0.460549,0.5271600000000001,100,68,0.460549,0.5271600000000001,796,476,1
15,900,13.959009,3.984888,0.822435,11.954664,2.981949,4.996441,15,0,900,0,1.002936,1.002936,0.0,89580,89580,1493,1493,1493,1493,1.06961,1.06961,100,100,1.07457,1.06961,1493,1493,1
6,736,41.704163,0.08555700000000001,0.14819000000000002,0.342229,0.0,0.342229,5,1,676,60,0.119892,0.095914,0.0,76360,76360,646,646,646,646,0.155054,0.155054,100,100,0.143871,0.155054,418,418,1
11,660,13.681832,3.656236,0.661024,10.968708,2.721895,4.149572,11,0,660,0,0.730896,0.730896,0.0,66000,66000,1100,1100,1100,1100,0.803986,0.803986,100,100,0.803986,0.803986,1100,1100,1
4,428,9.625324,0.004438,0.004438,0.008877,0.0,0.008877,3,1,368,60,0.311678,0.207785,0.0,7704,52640,72,564,564,564,0.415618,0.609883,100,18,0.41557,0.609883,564,72,1
8,480,14.260974,3.3875010000000003,1.005417,10.162502,1.966101,4.1300040000000005,8,0,480,0,0.49085,0.49085,0.0,28320,62400,472,1040,1040,1040,0.560972,0.758115,100,59,0.560971,0.758115,1040,472,1
10,600,14.939431,3.926223,0.298916,11.778667,3.503631,4.146864,10,0,600,0,0.602433,0.602433,0.0,60000,60000,1000,1000,1000,1000,0.669369,0.669369,100,100,0.66937,0.669369,1000,1000,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,16534,17920,133,142,142,142,24.7886,26.466,100,91,0.0,26.466,79,70,1
6,360,11.025889,4.495197,0.455313,8.990395,4.0398809999999985,4.950513,6,0,360,0,0.453478,0.453478,0.0,30240,36000,504,600,600,600,0.5441739999999999,0.544674,100,84,0.5441739999999999,0.544674,600,504,1
15,900,13.954004,3.982122,1.414341,11.946367,1.982031,4.998448000000002,15,0,900,0,1.003296,1.003296,0.0,62100,82560,1035,1376,1376,1376,1.07497,0.989241,100,69,1.07496,0.989241,1376,1035,1
10,1164,45.712948,0.098014,0.142054,0.5880850000000001,0.0,0.347867,8,2,1044,120,0.196881,0.153129,0.067419,82968,95904,706,790,790,790,0.21450300000000005,0.186627,100,72,0.218756,0.186627,760,676,1
4,616,10.622367,3.5288440000000003,0.12556199999999998,7.0576880000000015,3.403285,3.654403,4,0,616,0,0.282423,0.282423,0.0,52720,67630,346,477,477,477,0.383,0.437864,100,85,0.376564,0.437864,328,328,1
9,1010,44.290852,0.116357,0.142531,0.581784,0.0,0.294972,7,2,890,120,0.180624,0.135468,0.113192,68360,84224,544,658,658,658,0.16164,0.149327,100,76,0.203202,0.149327,389,389,1
10,600,15.041428,3.928975,0.31594,11.786924,3.4824300000000004,4.165467,10,0,600,0,0.5983470000000001,0.5983470000000001,0.0,60000,60000,1000,1000,1000,1000,0.664859,0.664859,100,100,0.6648310000000001,0.664859,1000,1000,1
6,360,10.225503,4.1062660000000015,0.072684,8.212532000000001,4.033582,4.17895,6,0,360,0,0.488973,0.488973,0.0,36000,36000,600,600,600,600,0.586842,0.586842,100,100,0.5867680000000001,0.586842,600,600,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,12166,17094,79,111,111,111,0.0,1.05887,100,79,0.0,1.05887,111,79,1
4,428,9.44759,0.009605,0.009605,0.019211,0.0,0.019211,3,1,368,60,0.317541,0.211694,0.0,31244,42800,292,400,400,400,0.423388,0.419432,100,73,0.423388,0.419432,400,292,1
15,900,13.657234,3.906692,1.374092,11.720076,1.963433,4.879746,15,0,900,0,1.025098,1.025098,0.0,41400,77040,690,1284,1284,1284,1.09832,0.93838,100,46,1.09832,0.93838,1284,690,1
8,480,14.197245,3.385793,0.952443,10.157379,2.03884,4.061652,8,0,480,0,0.493053,0.493053,0.0,48000,48000,800,800,800,800,0.563466,0.563466,100,100,0.5634899999999999,0.563466,800,800,1
8,480,14.409784,3.428361,0.995133,10.285084,2.021344,4.157621,8,0,480,0,0.485781,0.485781,0.0,5280,48000,88,800,800,800,0.555178,0.559868,100,11,0.555178,0.559868,800,88,1
7,420,12.226266,2.725854,1.927555,8.177563000000001,0.0,4.1109860000000005,7,0,420,0,0.490747,0.490747,0.0,42000,42000,700,700,700,700,0.572538,0.572538,100,100,0.572538,0.572538,700,700,1
8,480,14.268973999999998,3.393435,1.003235,10.180304,1.975187,4.136492,8,0,480,0,0.490575,0.490575,0.0,48000,48000,800,800,800,800,0.560878,0.560878,100,100,0.560657,0.560878,800,800,1
15,900,13.965195,3.988811,0.820367,11.966433,2.985189,4.994667,15,0,900,0,1.002492,1.002492,0.0,90000,90000,1500,1500,1500,1500,1.07394,1.07394,100,100,1.0741,1.07394,1500,1500,1
15,900,13.662169,3.907206,1.367583,11.721618,1.973153,4.876882,15,0,900,0,1.024727,1.024727,0.0,90000,90000,1500,1500,1500,1500,1.09792,1.09792,100,100,1.09792,1.09792,1500,1500,1
4,616,11.894393,3.87954,0.054630999999999985,7.75908,3.824909,3.934171,4,0,616,0,0.25222,0.25222,0.0,57288,62678,372,407,407,407,0.336292,0.339221,100,93,0.336293,0.339221,407,372,1
6,736,38.166943,0.077725,0.134625,0.310902,0.0,0.310902,5,1,676,60,0.131003,0.104803,0.0,74560,74560,616,616,616,616,0.160808,0.160808,100,100,0.15720399999999998,0.160808,536,536,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,15400,15400,100,100,100,100,0.0,0.0,100,100,0.0,0.0,100,100,1
5,770,15.695014000000002,2.630943,1.862065,7.89283,0.0,4.044054,5,0,770,0,0.254858,0.254858,0.0,27720,88040,180,684,684,684,0.318799,0.473519,100,36,0.318573,0.473519,180,180,1
3,462,14.375863,2.002662,2.002662,4.005325,0.0,4.005325,3,0,462,0,0.139122,0.139122,0.0,31878,50974,207,331,331,331,0.208683,0.24214,100,69,0.208683,0.24214,331,207,1
6,736,11.099699,3.722259,0.055505999999999986,7.4445169999999985,3.666745,3.777772,5,1,676,60,0.450463,0.36037,0.0,72640,72640,584,584,584,584,0.526091,0.526091,100,100,0.540555,0.526091,552,552,1
6,360,11.526093,2.480835,1.774823,7.442504,0.0,4.05154,6,0,360,0,0.433798,0.433798,0.0,33120,37440,552,624,624,624,0.520726,0.5400689999999999,100,92,0.520558,0.5400689999999999,624,552,1
3,462,13.675861,2.241822,2.241822,4.483644,0.0,4.483644,3,0,462,0,0.146243,0.146243,0.0,27258,38492,177,300,300,300,0.219274,0.36811,100,59,0.219365,0.36811,177,177,1
5,770,12.048284,1.995862,1.411291,5.987586,0.0,2.997553,5,0,770,0,0.331997,0.331997,0.0,81800,81800,580,580,580,580,0.478664,0.478664,100,100,0.414997,0.478664,300,300,1
11,660,13.50562,3.595766,0.742687,10.787299,2.545679,4.139831,11,0,660,0,0.740433,0.740433,0.0,52800,62400,880,1040,1040,1040,0.81472,0.757865,100,80,0.814476,0.757865,1040,880,1
7,420,12.225358,2.719079,1.922706,8.157238000000001,0.0,4.0910449999999985,7,0,420,0,0.490783,0.490783,0.0,42000,42000,700,700,700,700,0.57258,0.57258,100,100,0.57258,0.57258,700,700,1
7,890,13.719881,3.346734,0.23573,10.040202,3.013535,3.52266,6,1,830,60,0.437322,0.364435,0.0,12460,99320,98,872,872,872,0.510209,0.593264,100,14,0.510208,0.593264,872,98,1
6,360,12.123294,2.679776,1.8951,8.03933,0.0,4.054384,6,0,360,0,0.412429,0.412429,0.0,18360,44820,306,747,747,747,0.494915,0.6070220000000001,100,51,0.494915,0.6070220000000001,747,306,1
11,660,13.821396,3.690615,0.641686,11.071846,2.783245,4.156613,11,0,660,0,0.7235159999999999,0.7235159999999999,0.0,63360,67200,1056,1120,1120,1120,0.795929,0.807758,100,96,0.795868,0.807758,1120,1056,1
14,840,12.677457,3.579747,1.835665,10.739241,0.983725,4.87974,14,0,840,0,1.025442,1.025442,0.0,84120,84120,1402,1402,1402,1402,1.1042,1.1042,100,100,1.10432,1.1042,1402,1402,1
15,900,13.657471,3.910253,1.36784,11.730758,1.97585,4.884440000000001,15,0,900,0,1.02508,1.02508,0.0,90000,90000,1500,1500,1500,1500,1.0983,1.0983,100,100,1.0983,1.0983,1500,1500,1
6,736,37.213192,0.860841,1.051354,2.582523,0.0,2.341134,5,1,676,60,0.13436099999999998,0.10748900000000003,0.0,63984,75760,540,636,636,636,0.17275,0.167941,100,84,0.161233,0.167941,540,540,1
6,360,12.042007,2.649005,1.874136,7.947016,0.0,4.048699,6,0,360,0,0.415213,0.415213,0.0,31320,36000,522,600,600,600,0.498256,0.498563,100,87,0.498256,0.498563,600,522,1
11,660,13.706879,3.655537,0.6341359999999999,10.96661,2.758736,4.105341,11,0,660,0,0.729561,0.729561,0.0,66000,66000,1100,1100,1100,1100,0.80247,0.80247,100,100,0.802517,0.80247,1100,1100,1
4,428,10.143589,0.057606,0.057606,0.115212,0.0,0.115212,3,1,368,60,0.29575300000000004,0.197169,0.0,41088,42936,384,396,396,396,0.394477,0.383567,100,96,0.394338,0.383567,384,384,1
6,548,9.010644,0.060404999999999986,0.047857,0.12081,0.012548,0.10826199999999997,4,2,428,120,0.554899,0.33294,0.11098,45320,45320,442,442,442,442,0.496267,0.496267,100,100,0.665879,0.496267,442,442,1
7,702,28.850582,0.187447,0.132575,0.562342,0.0,0.284608,5,2,582,120,0.207968,0.13864500000000002,0.057848,44154,65280,421,618,618,618,0.217983,0.21474,100,67,0.242629,0.21474,594,397,1
10,1164,16.983259,2.575713,1.509081,10.302851,0.0,3.647312,8,2,1044,120,0.529934,0.412171,0.146455,46764,87908,394,710,710,710,0.5659390000000001,0.455069,100,41,0.588815,0.455069,634,394,1
14,840,15.523435999999998,3.008939,1.737228,12.035754,0.0,4.02391,14,0,840,0,0.837443,0.837443,0.0,82500,82500,1375,1375,1375,1375,0.90028,0.90028,100,100,0.901862,0.90028,1375,1375,1
5,770,13.364931,2.289566,1.619974,6.868697999999998,0.0,3.50426,5,0,770,0,0.299291,0.299291,0.0,45640,74184,322,522,522,522,0.430231,0.410146,100,56,0.374113,0.410146,303,175,1
5,770,12.682918,2.1510860000000003,1.524869,6.453257,0.0,3.358763,5,0,770,0,0.315385,0.315385,0.0,77000,77000,500,500,500,500,0.394275,0.394275,100,100,0.394231,0.394275,500,500,1
16,960,14.640729,4.227546,0.912874,12.682637,2.936596,4.882696,16,0,960,0,1.024539,1.024539,0.0,23040,59520,384,992,992,992,1.09284,0.6934130000000001,100,24,1.09284,0.6934130000000001,992,384,1
5,770,43.727982,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.091475,0.091475,0.0,49180,79068,334,594,594,594,0.123188,0.137568,100,62,0.114343,0.137568,417,285,1
6,736,12.063947,2.61118,1.846445,7.833539,0.0,3.935347,5,1,676,60,0.414458,0.331566,0.0,43424,79914,354,641,641,641,0.49735,0.490174,100,59,0.49735,0.490174,641,354,1
11,660,13.710012,3.657304,0.6393909999999999,10.97191,2.753069,4.10962,11,0,660,0,0.729394,0.729394,0.0,25740,51360,429,856,856,856,0.802334,0.671697,100,39,0.802333,0.671697,856,429,1
9,1010,45.718868,0.105388,0.129076,0.52694,0.0,0.26471500000000003,7,2,890,120,0.174982,0.131237,0.065374,70610,89402,605,749,749,749,0.18162,0.178706,100,73,0.196855,0.178706,598,490,1
6,360,10.23579,4.111244,0.077611,8.222488,4.033633,4.188855,6,0,360,0,0.488482,0.488482,0.0,36000,36000,600,600,600,600,0.586179,0.586179,100,100,0.586178,0.586179,600,600,1
3,462,14.684092,2.209537,2.209537,4.419074,0.0,4.419074,3,0,462,0,0.136202,0.136202,0.0,46200,46200,300,300,300,300,0.204302,0.204302,100,100,0.204303,0.204302,300,300,1
15,900,14.099842,4.029495,1.324342,12.088484,2.1568240000000003,4.991431,15,0,900,0,0.992919,0.992919,0.0,87960,87960,1466,1466,1466,1466,1.03972,1.03972,100,100,1.06384,1.03972,1466,1466,1
7,890,13.520207999999998,2.398839,1.590093,7.196516,0.150108,3.5244410000000004,6,1,830,60,0.44378,0.369817,0.0,85520,85520,642,642,642,642,0.4774229999999999,0.4774229999999999,100,100,0.517744,0.4774229999999999,497,497,1
6,548,13.80736,2.357923,2.131125,4.715846,0.226798,4.489048,4,2,428,120,0.362126,0.217275,0.107316,19864,39576,212,340,340,340,0.426524,0.305387,100,36,0.434551,0.305387,212,212,1
4,616,10.596313,3.560135,0.041366,7.120271000000002,3.5187800000000005,3.601491,4,0,616,0,0.283117,0.283117,0.0,62520,71420,478,548,548,548,0.501115,0.5058819999999999,100,90,0.37749,0.5058819999999999,124,124,1
7,420,12.225137,2.719834,1.923246,8.159500999999999,0.0,4.09364,7,0,420,0,0.490792,0.490792,0.0,42000,42000,700,700,700,700,0.572591,0.572591,100,100,0.572591,0.572591,700,700,1
14,840,13.954287,3.982227,1.41471,11.94668,1.981611,4.998604,14,0,840,0,0.931613,0.931613,0.0,85800,85800,1430,1430,1430,1430,1.02479,1.02479,100,100,1.00328,1.02479,1430,1430,1
11,660,13.714967,3.659762,0.632861,10.979287,2.7647630000000003,4.1076,11,0,660,0,0.7291300000000001,0.7291300000000001,0.0,66000,66000,1100,1100,1100,1100,0.8020430000000001,0.8020430000000001,100,100,0.8020430000000001,0.8020430000000001,1100,1100,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,15400,15400,100,100,100,100,0.0,0.0,100,100,0.0,0.0,100,100,1
15,900,13.965319,3.989574,0.822741,11.968722,2.983561,4.9988480000000015,15,0,900,0,1.002483,1.002483,0.0,73800,82440,1230,1374,1374,1374,1.07409,0.980214,100,82,1.07409,0.980214,1374,1230,1
9,1010,39.471462,0.104993,0.12935,0.5249659999999999,0.0,0.284623,7,2,890,120,0.202678,0.152009,0.074698,103520,103520,942,942,942,942,0.238591,0.238591,100,100,0.228013,0.238591,333,333,1
7,890,13.70032,2.460719,1.74009,7.382156,0.0,3.713816000000001,6,1,830,60,0.437946,0.364955,0.0,31490,61676,235,442,442,442,0.463593,0.313092,100,37,0.510937,0.313092,220,175,1
5,770,12.754579,2.161797,1.532452,6.485392,0.0,3.375325,5,0,770,0,0.31361300000000003,0.31361300000000003,0.0,77000,77000,500,500,500,500,0.391977,0.391977,100,100,0.392016,0.391977,500,500,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,15400,15400,100,100,100,100,0.0,0.0,100,100,0.0,0.0,100,100,1
7,420,12.156839,2.7037709999999997,1.911859,8.111313,0.0,4.06067,7,0,420,0,0.49354899999999996,0.49354899999999996,0.0,18060,69360,301,1156,1156,1156,0.5758,0.888382,100,43,0.575808,0.888382,1156,301,1
16,960,14.643898000000002,4.228535,0.911363,12.685606,2.93976,4.885852,16,0,960,0,1.024317,1.024317,0.0,96000,96000,1600,1600,1600,1600,1.09264,1.09264,100,100,1.09261,1.09264,1600,1600,1
7,420,14.295587,2.713556,1.918775,8.140667,0.0,4.072723000000001,7,0,420,0,0.41971,0.41971,0.0,34020,43140,567,719,719,719,0.489662,0.5031979999999999,100,81,0.489662,0.5031979999999999,719,567,1
8,480,14.140998000000002,3.35504,0.952176,10.065121,2.008463,4.031349,8,0,480,0,0.495015,0.495015,0.0,48000,48000,800,800,800,800,0.5655789999999999,0.5655789999999999,100,100,0.5657310000000001,0.5655789999999999,800,800,1
4,428,9.942206,0.04439,0.04439,0.088781,0.0,0.088781,3,1,368,60,0.301744,0.201163,0.0,29600,38840,274,334,334,334,0.393465,0.329444,100,70,0.402325,0.329444,268,268,1
3,274,0.247438,0.247438,0.0,0.247438,0.247438,0.247438,2,1,214,60,8.082833,4.041417,0.0,14248,21640,156,204,204,204,11.8767,15.5311,100,52,12.1242,15.5311,156,156,1
4,616,11.142516,3.738358,0.08451499999999999,7.4767160000000015,3.653843,3.822873,4,0,616,0,0.269239,0.269239,0.0,61600,61600,400,400,400,400,0.359133,0.359133,100,100,0.358985,0.359133,400,400,1
10,1164,16.951944,2.578064,1.505125,10.312255,0.0,3.644075,8,2,1044,120,0.530913,0.41293199999999997,0.148155,103344,107384,820,856,856,856,0.503919,0.5074390000000001,100,96,0.589903,0.5074390000000001,856,820,1
13,780,12.677359,3.25428,1.6537810000000002,9.762839,0.983615,4.8749449999999985,13,0,780,0,0.946569,0.946569,0.0,82800,82800,1380,1380,1380,1380,1.05758,1.05758,100,100,1.02545,1.05758,1380,1380,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,12936,15400,84,100,100,100,0.0,0.0,100,84,0.0,0.0,100,84,1
3,462,34.398354,1.279022,1.279022,2.558044,0.0,2.558044,3,0,462,0,0.058142,0.058142,0.0,40656,46200,264,300,300,300,0.0872487,0.0854887,100,88,0.0872135,0.0854887,300,264,1
6,360,13.054093,2.995892,2.147069,8.987677,0.0,4.92201,6,0,360,0,0.383022,0.383022,0.0,19800,54900,330,915,915,915,0.459626,0.673345,100,55,0.459626,0.673345,915,330,1
5,770,12.230681,2.017138,1.42634,6.051414,0.0,3.031591,5,0,770,0,0.327046,0.327046,0.0,77000,77000,500,500,500,500,0.408779,0.408779,100,100,0.408808,0.408779,500,500,1
15,900,13.65891,3.909218,1.369505,11.727654,1.972448,4.880829,15,0,900,0,1.024972,1.024972,0.0,90000,90000,1500,1500,1500,1500,1.09822,1.09822,100,100,1.09818,1.09822,1500,1500,1
7,890,12.542083,2.061182,1.327688,6.183546,0.186148,3.084247,6,1,830,60,0.478389,0.398658,0.0,86960,86960,666,666,666,666,0.532459,0.532459,100,100,0.558121,0.532459,581,581,1
8,480,14.181718,3.379506,0.973915,10.138517,2.002184,4.069668,8,0,480,0,0.493593,0.493593,0.0,17760,74460,296,1241,1241,1241,0.564106,0.889018,100,37,0.564107,0.889018,1241,296,1
4,616,10.643649,3.53694,0.110143,7.073878999999999,3.426793,3.647086,4,0,616,0,0.281858,0.281858,0.0,25256,70686,164,459,459,459,0.375813,0.400518,100,41,0.375811,0.400518,459,164,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,12596,16600,94,120,120,120,32.0272,40.8858,100,74,0.0,40.8858,90,64,1
15,900,13.958234,3.984841,0.822583,11.954523,2.981681,4.996535,15,0,900,0,1.002992,1.002992,0.0,90000,90000,1500,1500,1500,1500,1.07463,1.07463,100,100,1.07463,1.07463,1500,1500,1
4,428,11.583424,0.055863,0.055863,0.111725,0.0,0.111725,3,1,368,60,0.258991,0.17266099999999998,0.0,27392,44024,256,364,364,364,0.345322,0.288172,100,64,0.345321,0.288172,256,256,1
14,840,15.456214,4.347866000000002,0.4553100000000001,13.043596,3.980438,4.989517,14,0,840,0,0.8410860000000001,0.8410860000000001,0.0,84000,84000,1400,1400,1400,1400,0.905721,0.905721,100,100,0.905785,0.905721,1400,1400,1
4,616,35.52113,1.227833,1.736418,3.683499,0.0,3.683499,4,0,616,0,0.084457,0.084457,0.0,64360,64360,446,446,446,446,0.12548099999999998,0.12548099999999998,100,100,0.112609,0.12548099999999998,336,336,1
9,540,12.483508,3.240288,1.319456,9.720864,1.374642,4.204235,9,0,540,0,0.640845,0.640845,0.0,36060,47940,601,799,799,799,0.721024,0.648479,100,67,0.720951,0.648479,799,601,1
15,900,13.95974,3.985464,0.82358,11.956392999999998,2.98056,4.997868,15,0,900,0,1.002884,1.002884,0.0,50400,68880,840,1148,1148,1148,1.07452,0.8654120000000001,100,56,1.07452,0.8654120000000001,1148,840,1
3,462,28.852343,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.06931799999999999,0.06931799999999999,0.0,35106,58200,289,500,500,500,0.157783,0.160156,100,63,0.103978,0.160156,57,57,1
5,770,16.00621,2.694993,1.905718,8.084978999999999,0.0,4.062524,5,0,770,0,0.249903,0.249903,0.0,83330,85178,629,641,641,641,0.404939,0.401274,100,97,0.312379,0.401274,137,125,1
7,420,12.226862,2.723712,1.925975,8.171135000000001,0.0,4.096144000000002,7,0,420,0,0.490723,0.490723,0.0,40680,40680,678,678,678,678,0.554517,0.554517,100,100,0.5725100000000001,0.554517,678,678,1
10,600,15.004564000000002,3.924483,0.307586,11.773448,3.489493,4.143543,10,0,600,0,0.599817,0.599817,0.0,60000,60000,1000,1000,1000,1000,0.6664640000000001,0.6664640000000001,100,100,0.6664640000000001,0.6664640000000001,1000,1000,1
4,616,11.212624,3.732468,0.053428,7.464936,3.679032,3.785904,4,0,616,0,0.267556,0.267556,0.0,30800,69300,200,450,450,450,0.356903,0.381567,100,50,0.356741,0.381567,450,200,1
8,480,14.411888,3.427484,0.994261,10.282453,2.021793,4.1595879999999985,8,0,480,0,0.48571,0.48571,0.0,48000,48000,800,800,800,800,0.555088,0.555088,100,100,0.5550970000000001,0.555088,800,800,1
4,428,11.652992,0.065563,0.065563,0.131125,0.0,0.131125,3,1,368,60,0.257445,0.17163,0.0,21400,40400,200,360,360,360,0.34325900000000004,0.326701,100,50,0.34325900000000004,0.326701,320,200,1
8,480,14.410901,3.428014,0.994834,10.28404,2.021433,4.157598,8,0,480,0,0.485743,0.485743,0.0,35040,48000,584,800,800,800,0.555135,0.556554,100,73,0.555135,0.556554,800,584,1
8,480,14.62582,3.506244,0.831699,10.518732,2.330667,4.127174,8,0,480,0,0.478606,0.478606,0.0,48000,48000,800,800,800,800,0.546851,0.546851,100,100,0.546978,0.546851,800,800,1
7,890,13.361181,3.3222400000000003,0.20745500000000006,9.966721,3.029198,3.481092,6,1,830,60,0.449062,0.374218,0.0,88100,90872,732,750,750,750,0.5828770000000001,0.558972,100,94,0.5239060000000001,0.558972,732,732,1
11,660,13.706321,3.654426,0.6350140000000001,10.963278,2.756382,4.1047400000000005,11,0,660,0,0.72959,0.72959,0.0,65220,65220,1087,1087,1087,1087,0.793063,0.793063,100,100,0.802549,0.793063,1087,1087,1
